766.6221280680372,707.287721626778,822.6752828950562,808.7397626682667,630.7211375357017
644.079466518942,707.287721626778,822.6752828950562,808.7397626682667,630.7211375357017
829.5482765848897
758.2054334314575
784.0685072744021
758.2054334314575
779.6669141862712
784.0727087703953
784.0727087703953
570.6870090132214
784.0727087703953
738.3613794501025
781.3696475709685
698.3373222814753
667.6848506244968
780.9825167089193
739.1988535722573
784.0727087703953
784.0727087703953
694.8651392872068
707.6567058562705
646.5737617738139
644.9150162828494
627.9946462012151
451.2746978120716
10.194730584100327
5.5050205010198345
5.505020569745385
5.5050205075106415
4.973323853723649
6.2918199818313845
5.505020513131822
5.505020501913918
5.505020501931216
5.5050205593366535
5.5050205205772995
5.505020502498259
5.5050205077535495
5.505020498306864
5.505020616481334
5.587326868281947
5.505020498395748
5.505020496561524
5.505020502814803
5.505020505541628
5.505020499115639
5.505020501538606
5.505020550607884
5.505020509727227
5.505020491379116
5.505020573648151
4.599628117563502
3.5166231645093715
5.312044248648907
5.505020514654283
5.505020506716322
5.5050205654358715
5.505020505480443
5.505020510080618
5.505020476694677
5.505020638767274
5.119477926003479
5.505020503194452
5.505020500425397
5.203384735337822
4.958614562200622
5.505020659360815
6.861915279864046
1.9858179979006172
2.711244016959361
2.8425240573680863
3.0469895934433584
2.7123168405207307
2.4044197247882995
5.95034463725491
2.804334334651009
3.6403289445273845
15.143561046110534
5.546300586913
